,patient,accuracy,channels
1009,34,0.6666666666666666,10
1010,34,0.5,18
1011,34,0.8333333333333334,18
1012,34,0.8333333333333334,18
1013,34,0.6666666666666666,18
1014,34,0.3333333333333333,18
1015,34,0.8333333333333334,18
1016,34,0.8333333333333334,18
1017,34,0.6666666666666666,18
1018,34,0.3333333333333333,18
1019,34,0.6666666666666666,18
1020,35,0.36666666666666664,2
1021,35,0.4666666666666667,2
1022,35,0.5833333333333334,2
1023,35,0.55,2
1024,35,0.5,2
1025,35,0.48333333333333334,2
1026,35,0.4,2
1027,35,0.31666666666666665,2
1028,35,0.4666666666666667,2
1029,35,0.38333333333333336,2
1030,35,0.6833333333333333,10
1031,35,0.7166666666666667,10
1032,35,0.7333333333333333,10
1033,35,0.6833333333333333,10
1034,35,0.6833333333333333,10
1035,35,0.6833333333333333,10
1036,35,0.5,10
1037,35,0.7833333333333333,10
1038,35,0.75,10
1039,35,0.6833333333333333,10
1040,35,0.7333333333333333,18
1041,35,0.7166666666666667,18
1042,35,0.8833333333333333,18
1043,35,0.7833333333333333,18
1044,35,0.8333333333333334,18
1045,35,0.75,18
1046,35,0.7,18
1047,35,0.7666666666666667,18
1048,35,0.8166666666666667,18
1049,35,0.75,18
1050,36,0.5862068965517241,2
1051,36,0.4482758620689655,2
1052,36,0.5344827586206896,2
1053,36,0.5517241379310345,2
1054,36,0.7413793103448276,2
1055,36,0.5344827586206896,2
1056,36,0.6551724137931034,2
1057,36,0.6206896551724138,2
1058,36,0.5344827586206896,2
1059,36,0.5689655172413793,2
1060,36,0.7758620689655172,10
1061,36,0.6896551724137931,10
1062,36,0.8103448275862069,10
1063,36,0.7586206896551724,10
1064,36,0.7586206896551724,10
1065,36,0.7068965517241379,10
1066,36,0.6379310344827587,10
1067,36,0.7068965517241379,10
1068,36,0.7758620689655172,10
1069,36,0.6724137931034483,10
1070,36,0.7241379310344828,18
1071,36,0.6206896551724138,18
1072,36,0.6379310344827587,18
1073,36,0.7413793103448276,18
1074,36,0.7241379310344828,18
1075,36,0.6724137931034483,18
1076,36,0.6724137931034483,18
1077,36,0.6551724137931034,18
1078,36,0.6206896551724138,18
1079,36,0.6206896551724138,18
1080,37,0.5423728813559322,2
1081,37,0.4406779661016949,2
1082,37,0.4406779661016949,2
1083,37,0.4745762711864407,2
1084,37,0.5084745762711864,2
1085,37,0.4576271186440678,2
1086,37,0.5423728813559322,2
1087,37,0.4745762711864407,2
1088,37,0.4745762711864407,2
1089,37,0.4576271186440678,2
1090,37,0.6949152542372882,10
1091,37,0.5084745762711864,10
1092,37,0.5423728813559322,10
1093,37,0.6271186440677966,10
1094,37,0.6610169491525424,10
1095,37,0.6440677966101694,10
1096,37,0.559322033898305,10
1097,37,0.5423728813559322,10
1098,37,0.576271186440678,10
1099,37,0.5254237288135594,10
1100,37,0.6610169491525424,18
1101,37,0.6949152542372882,18
1102,37,0.559322033898305,18
1103,37,0.6440677966101694,18
1104,37,0.559322033898305,18
1105,37,0.5423728813559322,18
1106,37,0.6271186440677966,18
1107,37,0.6271186440677966,18
1108,37,0.576271186440678,18
1109,37,0.559322033898305,18
1110,38,0.5689655172413793,2
1111,38,0.6724137931034483,2
1112,38,0.6896551724137931,2
1113,38,0.6379310344827587,2
1114,38,0.6379310344827587,2
1115,38,0.5689655172413793,2
1116,38,0.5172413793103449,2
1117,38,0.6206896551724138,2
1118,38,0.5862068965517241,2
1119,38,0.5862068965517241,2
1120,38,0.7068965517241379,10
1121,38,0.7241379310344828,10
1122,38,0.7586206896551724,10
1123,38,0.8103448275862069,10
1124,38,0.7068965517241379,10
1125,38,0.6379310344827587,10
1126,38,0.7068965517241379,10
1127,38,0.6551724137931034,10
1128,38,0.6896551724137931,10
1129,38,0.7068965517241379,10
1130,38,0.6379310344827587,18
1131,38,0.5689655172413793,18
1132,38,0.603448275862069,18
1133,38,0.6724137931034483,18
1134,38,0.7068965517241379,18
1135,38,0.6379310344827587,18
1136,38,0.5172413793103449,18
1137,38,0.603448275862069,18
1138,38,0.5344827586206896,18
1139,38,0.5689655172413793,18
1140,39,0.38333333333333336,2
1141,39,0.48333333333333334,2
1142,39,0.35,2
1143,39,0.45,2
1144,39,0.3333333333333333,2
1145,39,0.4,2
1146,39,0.48333333333333334,2
1147,39,0.38333333333333336,2
1148,39,0.25,2
1149,39,0.4166666666666667,2
1150,39,0.7,10
1151,39,0.8,10
1152,39,0.6833333333333333,10
1153,39,0.75,10
1154,39,0.7166666666666667,10
1155,39,0.75,10
1156,39,0.8,10
1157,39,0.7333333333333333,10
1158,39,0.7333333333333333,10
1159,39,0.6833333333333333,10
1160,39,0.6666666666666666,18
1161,39,0.7666666666666667,18
1162,39,0.65,18
1163,39,0.7166666666666667,18
1164,39,0.7333333333333333,18
1165,39,0.6833333333333333,18
1166,39,0.75,18
1167,39,0.8,18
1168,39,0.65,18
1169,39,0.8166666666666667,18
1170,40,0.55,2
1171,40,0.6833333333333333,2
1172,40,0.5,2
1173,40,0.6166666666666667,2
1174,40,0.55,2
1175,40,0.5833333333333334,2
1176,40,0.6166666666666667,2
1177,40,0.5666666666666667,2
1178,40,0.6166666666666667,2
1179,40,0.6,2
1180,40,0.65,10
1181,40,0.7333333333333333,10
1182,40,0.55,10
1183,40,0.5166666666666667,10
1184,40,0.6333333333333333,10
1185,40,0.7,10
1186,40,0.7166666666666667,10
1187,40,0.6833333333333333,10
1188,40,0.65,10
1189,40,0.7333333333333333,10
1190,40,0.6666666666666666,18
1191,40,0.65,18
1192,40,0.55,18
1193,40,0.6333333333333333,18
1194,40,0.6333333333333333,18
1195,40,0.5833333333333334,18
1196,40,0.75,18
1197,40,0.6,18
1198,40,0.6333333333333333,18
1199,40,0.6333333333333333,18
1200,41,0.8166666666666667,2
1201,41,0.8,2
1202,41,0.8166666666666667,2
1203,41,0.8166666666666667,2
1204,41,0.8833333333333333,2
1205,41,0.8333333333333334,2
1206,41,0.8,2
1207,41,0.85,2
1208,41,0.75,2
1209,41,0.9,2
1210,41,0.9166666666666666,10
1211,41,0.9333333333333333,10
1212,41,0.9166666666666666,10
1213,41,0.95,10
1214,41,0.9333333333333333,10
1215,41,0.8666666666666667,10
1216,41,0.95,10
1217,41,0.8666666666666667,10
1218,41,0.9,10
1219,41,0.9833333333333333,10
1220,41,0.9666666666666667,18
1221,41,0.95,18
1222,41,0.9333333333333333,18
1223,41,0.95,18
1224,41,0.95,18
1225,41,0.9333333333333333,18
1226,41,0.9333333333333333,18
1227,41,0.95,18
1228,41,0.9,18
1229,41,0.9666666666666667,18
1230,42,0.7,2
1231,42,0.6333333333333333,2
1232,42,0.6,2
1233,42,0.7833333333333333,2
1234,42,0.6166666666666667,2
1235,42,0.6333333333333333,2
1236,42,0.65,2
1237,42,0.65,2
1238,42,0.65,2
1239,42,0.6666666666666666,2
1240,42,0.6666666666666666,10
1241,42,0.7333333333333333,10
1242,42,0.6166666666666667,10
1243,42,0.7833333333333333,10
1244,42,0.6,10
1245,42,0.7333333333333333,10
1246,42,0.6666666666666666,10
1247,42,0.7166666666666667,10
1248,42,0.7333333333333333,10
1249,42,0.6666666666666666,10
1250,42,0.6833333333333333,18
1251,42,0.6,18
1252,42,0.6,18
1253,42,0.65,18
1254,42,0.6166666666666667,18
1255,42,0.5666666666666667,18
1256,42,0.6166666666666667,18
1257,42,0.5333333333333333,18
1258,42,0.7166666666666667,18
1259,42,0.6166666666666667,18
1260,43,0.9166666666666666,2
1261,43,0.9,2
1262,43,0.85,2
1263,43,0.8833333333333333,2
1264,43,0.8666666666666667,2
1265,43,0.8166666666666667,2
1266,43,0.8166666666666667,2
1267,43,0.8333333333333334,2
1268,43,0.8333333333333334,2
1269,43,0.8333333333333334,2
1270,43,0.9,10
1271,43,0.9166666666666666,10
1272,43,0.9333333333333333,10
1273,43,0.9333333333333333,10
1274,43,0.9666666666666667,10
1275,43,0.9166666666666666,10
1276,43,0.9166666666666666,10
1277,43,0.8666666666666667,10
1278,43,0.95,10
1279,43,0.9333333333333333,10
1280,43,0.9333333333333333,18
1281,43,0.9166666666666666,18
1282,43,0.9666666666666667,18
1283,43,0.9666666666666667,18
1284,43,0.9666666666666667,18
1285,43,0.8833333333333333,18
1286,43,0.9333333333333333,18
1287,43,0.9666666666666667,18
1288,43,0.95,18
1289,43,0.9166666666666666,18
1290,44,0.6333333333333333,2
1291,44,0.5833333333333334,2
1292,44,0.6333333333333333,2
1293,44,0.7,2
1294,44,0.6666666666666666,2
1295,44,0.55,2
1296,44,0.7166666666666667,2
1297,44,0.65,2
1298,44,0.65,2
1299,44,0.7333333333333333,2
1300,44,0.7333333333333333,10
1301,44,0.7,10
1302,44,0.6333333333333333,10
1303,44,0.6833333333333333,10
1304,44,0.75,10
1305,44,0.7333333333333333,10
1306,44,0.7666666666666667,10
1307,44,0.7833333333333333,10
1308,44,0.7166666666666667,10
1309,44,0.7166666666666667,10
1310,44,0.6666666666666666,18
1311,44,0.75,18
1312,44,0.7,18
1313,44,0.7166666666666667,18
1314,44,0.7666666666666667,18
1315,44,0.7333333333333333,18
1316,44,0.8333333333333334,18
1317,44,0.7,18
1318,44,0.75,18
1319,44,0.75,18
1320,45,0.6271186440677966,2
1321,45,0.4745762711864407,2
1322,45,0.5932203389830508,2
1323,45,0.576271186440678,2
1324,45,0.6101694915254238,2
1325,45,0.4915254237288136,2
1326,45,0.5423728813559322,2
1327,45,0.711864406779661,2
1328,45,0.6271186440677966,2
1329,45,0.5423728813559322,2
1330,45,0.559322033898305,10
1331,45,0.6271186440677966,10
1332,45,0.6779661016949152,10
1333,45,0.576271186440678,10
1334,45,0.6779661016949152,10
1335,45,0.6949152542372882,10
1336,45,0.7457627118644068,10
1337,45,0.6779661016949152,10
1338,45,0.576271186440678,10
1339,45,0.7627118644067796,10
1340,45,0.6101694915254238,18
1341,45,0.7966101694915254,18
1342,45,0.6779661016949152,18
1343,45,0.6101694915254238,18
1344,45,0.711864406779661,18
1345,45,0.5932203389830508,18
1346,45,0.6610169491525424,18
1347,45,0.7288135593220338,18
1348,45,0.6271186440677966,18
1349,45,0.711864406779661,18
1350,46,0.4166666666666667,2
1351,46,0.3333333333333333,2
1352,46,0.4305555555555556,2
1353,46,0.3472222222222222,2
1354,46,0.3472222222222222,2
1355,46,0.4027777777777778,2
1356,46,0.3333333333333333,2
1357,46,0.4583333333333333,2
1358,46,0.4027777777777778,2
1359,46,0.5138888888888888,2
1360,46,0.6111111111111112,10
1361,46,0.5833333333333334,10
1362,46,0.5,10
1363,46,0.6388888888888888,10
1364,46,0.6944444444444444,10
1365,46,0.6666666666666666,10
1366,46,0.625,10
1367,46,0.5833333333333334,10
1368,46,0.5833333333333334,10
1369,46,0.6666666666666666,10
1370,46,0.5972222222222222,18
1371,46,0.6111111111111112,18
1372,46,0.625,18
1373,46,0.5416666666666666,18
1374,46,0.5416666666666666,18
1375,46,0.6388888888888888,18
1376,46,0.6111111111111112,18
1377,46,0.5416666666666666,18
1378,46,0.6111111111111112,18
1379,46,0.6666666666666666,18
1380,47,0.46551724137931033,2
1381,47,0.3620689655172414,2
1382,47,0.5517241379310345,2
1383,47,0.43103448275862066,2
1384,47,0.6206896551724138,2
1385,47,0.46551724137931033,2
1386,47,0.5344827586206896,2
1387,47,0.5862068965517241,2
1388,47,0.5517241379310345,2
1389,47,0.5344827586206896,2
1390,47,0.6206896551724138,10
1391,47,0.6379310344827587,10
1392,47,0.6551724137931034,10
1393,47,0.6206896551724138,10
1394,47,0.6206896551724138,10
1395,47,0.6896551724137931,10
1396,47,0.6379310344827587,10
1397,47,0.5517241379310345,10
1398,47,0.6551724137931034,10
1399,47,0.5517241379310345,10
1400,47,0.5689655172413793,18
1401,47,0.7068965517241379,18
1402,47,0.603448275862069,18
1403,47,0.6206896551724138,18
1404,47,0.603448275862069,18
1405,47,0.6896551724137931,18
1406,47,0.5689655172413793,18
1407,47,0.6724137931034483,18
1408,47,0.5172413793103449,18
1409,47,0.603448275862069,18
1410,48,0.75,2
1411,48,0.6166666666666667,2
1412,48,0.6333333333333333,2
1413,48,0.7,2
1414,48,0.7166666666666667,2
1415,48,0.65,2
1416,48,0.6166666666666667,2
1417,48,0.6333333333333333,2
1418,48,0.5666666666666667,2
1419,48,0.7,2
1420,48,0.8166666666666667,10
1421,48,0.8,10
1422,48,0.8833333333333333,10
1423,48,0.9166666666666666,10
1424,48,0.9,10
1425,48,0.9,10
1426,48,0.9166666666666666,10
1427,48,0.9,10
1428,48,0.8333333333333334,10
1429,48,0.8833333333333333,10
1430,48,0.9,18
1431,48,0.8833333333333333,18
1432,48,0.9166666666666666,18
1433,48,0.9,18
1434,48,0.8666666666666667,18
1435,48,0.9166666666666666,18
1436,48,0.9166666666666666,18
1437,48,0.9,18
1438,48,0.8833333333333333,18
1439,48,0.8833333333333333,18
1440,49,0.43103448275862066,2
1441,49,0.5,2
1442,49,0.6206896551724138,2
1443,49,0.46551724137931033,2
1444,49,0.5344827586206896,2
1445,49,0.41379310344827586,2
1446,49,0.46551724137931033,2
1447,49,0.5517241379310345,2
1448,49,0.43103448275862066,2
1449,49,0.5517241379310345,2
1450,49,0.5344827586206896,10
1451,49,0.603448275862069,10
1452,49,0.6551724137931034,10
1453,49,0.7413793103448276,10
1454,49,0.7068965517241379,10
1455,49,0.7413793103448276,10
1456,49,0.603448275862069,10
1457,49,0.7068965517241379,10
1458,49,0.5689655172413793,10
1459,49,0.6379310344827587,10
1460,49,0.603448275862069,18
1461,49,0.6206896551724138,18
1462,49,0.6724137931034483,18
1463,49,0.7241379310344828,18
1464,49,0.7413793103448276,18
1465,49,0.7068965517241379,18
1466,49,0.603448275862069,18
1467,49,0.6551724137931034,18
1468,49,0.6206896551724138,18
1469,49,0.6379310344827587,18
1470,50,0.7,2
1471,50,0.7,2
1472,50,0.6,2
1473,50,0.6833333333333333,2
1474,50,0.6666666666666666,2
1475,50,0.6166666666666667,2
1476,50,0.6833333333333333,2
1477,50,0.6333333333333333,2
1478,50,0.6166666666666667,2
1479,50,0.6166666666666667,2
1480,50,0.6833333333333333,10
1481,50,0.7333333333333333,10
1482,50,0.5666666666666667,10
1483,50,0.7166666666666667,10
1484,50,0.5833333333333334,10
1485,50,0.65,10
1486,50,0.7333333333333333,10
1487,50,0.65,10
1488,50,0.5833333333333334,10
1489,50,0.65,10
1490,50,0.7333333333333333,18
1491,50,0.7833333333333333,18
1492,50,0.6833333333333333,18
1493,50,0.6666666666666666,18
1494,50,0.6166666666666667,18
1495,50,0.7333333333333333,18
1496,50,0.7666666666666667,18
1497,50,0.6166666666666667,18
1498,50,0.6333333333333333,18
1499,50,0.6833333333333333,18
1500,51,0.423728813559322,2
1501,51,0.3728813559322034,2
1502,51,0.3728813559322034,2
1503,51,0.4406779661016949,2
1504,51,0.4745762711864407,2
1505,51,0.5254237288135594,2
1506,51,0.5254237288135594,2
1507,51,0.559322033898305,2
1508,51,0.4406779661016949,2
1509,51,0.4406779661016949,2
1510,51,0.5084745762711864,10
1511,51,0.5932203389830508,10
1512,51,0.4067796610169492,10
1513,51,0.6949152542372882,10
1514,51,0.5084745762711864,10
1515,51,0.559322033898305,10
1516,51,0.4915254237288136,10
1517,51,0.559322033898305,10
1518,51,0.5932203389830508,10
1519,51,0.5932203389830508,10
1520,51,0.6610169491525424,18
1521,51,0.5932203389830508,18
1522,51,0.4406779661016949,18
1523,51,0.6440677966101694,18
1524,51,0.5423728813559322,18
1525,51,0.5932203389830508,18
1526,51,0.6440677966101694,18
1527,51,0.6440677966101694,18
1528,51,0.6101694915254238,18
1529,51,0.6779661016949152,18
1530,52,0.7166666666666667,2
1531,52,0.65,2
1532,52,0.6,2
1533,52,0.6166666666666667,2
1534,52,0.6833333333333333,2
1535,52,0.5833333333333334,2
1536,52,0.5666666666666667,2
1537,52,0.6833333333333333,2
1538,52,0.6666666666666666,2
1539,52,0.6333333333333333,2
1540,52,0.7333333333333333,10
1541,52,0.7,10
1542,52,0.7666666666666667,10
1543,52,0.6,10
1544,52,0.7,10
1545,52,0.6833333333333333,10
1546,52,0.65,10
1547,52,0.6833333333333333,10
1548,52,0.6333333333333333,10
1549,52,0.7166666666666667,10
1550,52,0.7166666666666667,18
1551,52,0.5666666666666667,18
1552,52,0.6666666666666666,18
1553,52,0.65,18
1554,52,0.5833333333333334,18
1555,52,0.6166666666666667,18
1556,52,0.6166666666666667,18
1557,52,0.5833333333333334,18
1558,52,0.6,18
1559,52,0.7,18
